"AMA_CODE","AMA","FACILITY PGM CODE","REPORTING_YEAR","PCC","FILE_STATUS","Subsector","RIGHT TYPE","Withdrawn Water AF","Delivered Water AF","Received Water AF","Lost and Unaccounted","Lost and Unaccounted %","Irrigation District"
"C","PHOENIX AMA","57","2014","57-002524.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","13688","17064","3497","121","0.70","TONOPAH IRRIGATION DISTRICT"
"C","PHOENIX AMA","57","2015","57-002524.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","15000","16266","1364","98","0.60","TONOPAH IRRIGATION DISTRICT"
"C","PHOENIX AMA","57","2016","57-002524.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","14639","16791","2261","109","0.64","TONOPAH IRRIGATION DISTRICT"
"C","PHOENIX AMA","57","2017","57-002524.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","12338","14514","2300","124","0.85","TONOPAH IRRIGATION DISTRICT"
"C","PHOENIX AMA","57","2018","57-002524.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","16683","16552","0","131","0.79","TONOPAH IRRIGATION DISTRICT"
"C","PHOENIX AMA","57","2019","57-002524.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","12628","15617","3052","63","0.40","TONOPAH IRRIGATION DISTRICT"
"C","PHOENIX AMA","57","2020","57-002524.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","13448","16018","2664","94","0.58","TONOPAH IRRIGATION DISTRICT"
"C","PHOENIX AMA","57","2021","57-002524.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","12548","16707","4270","111","0.66","TONOPAH IRRIGATION DISTRICT"
"C","PHOENIX AMA","57","2022","57-002524.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","14015","13925","0","90","0.64","TONOPAH IRRIGATION DISTRICT"
"C","PHOENIX AMA","57","2023","57-002524.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","0","14432","14529","97","0.67","TONOPAH IRRIGATION DISTRICT"
"C","PHOENIX AMA","57","2024","57-002524.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","","","","","","TONOPAH IRRIGATION DISTRICT"
"C","PHOENIX AMA","57","2025","57-002524.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","","","","","","TONOPAH IRRIGATION DISTRICT"
"C","PHOENIX AMA","57","2005","57-002525.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (GW ONLY)","391.45","391.45","0","0","0","WESTERN MEADOWS IRRIGATION"
"C","PHOENIX AMA","57","2006","57-002525.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (GW ONLY)","378.36","378.86","0","-0.50","-0.13","WESTERN MEADOWS IRRIGATION"
"C","PHOENIX AMA","57","2007","57-002525.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (GW ONLY)","355.87","355.87","0","0","0","WESTERN MEADOWS IRRIGATION"
"C","PHOENIX AMA","57","2008","57-002525.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (GW ONLY)","424.64","424.64","0","0","0","WESTERN MEADOWS IRRIGATION"
"C","PHOENIX AMA","57","2009","57-002525.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (GW ONLY)","402.18","402.18","0","0","0","WESTERN MEADOWS IRRIGATION"
"C","PHOENIX AMA","57","2010","57-002525.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (GW ONLY)","339.69","339.69","0","0","0","WESTERN MEADOWS IRRIGATION"
"C","PHOENIX AMA","57","2011","57-002525.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (GW ONLY)","442.23","442.23","0","0","0","WESTERN MEADOWS IRRIGATION"
"C","PHOENIX AMA","57","2012","57-002525.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (GW ONLY)","479.64","479.64","0","0","0","WESTERN MEADOWS IRRIGATION"
"C","PHOENIX AMA","57","2013","57-002525.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (GW ONLY)","430.82","430.82","0","0","0","WESTERN MEADOWS IRRIGATION"
"C","PHOENIX AMA","57","2014","57-002525.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (GW ONLY)","418.02","418.02","0","0","0","WESTERN MEADOWS IRRIGATION"
"C","PHOENIX AMA","57","2015","57-002525.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (GW ONLY)","448.91","448.91","0","0","0","WESTERN MEADOWS IRRIGATION"
"C","PHOENIX AMA","57","2016","57-002525.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (GW ONLY)","542.81","542.81","0","0","0","WESTERN MEADOWS IRRIGATION"
"C","PHOENIX AMA","57","2017","57-002525.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (GW ONLY)","436.11","436.11","0","0","0","WESTERN MEADOWS IRRIGATION"
"C","PHOENIX AMA","57","2018","57-002525.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (GW ONLY)","432.83","432.83","0","0","0","WESTERN MEADOWS IRRIGATION"
"C","PHOENIX AMA","57","2019","57-002525.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (GW ONLY)","384.54","384.54","0","0","0","WESTERN MEADOWS IRRIGATION"
"C","PHOENIX AMA","57","2020","57-002525.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (GW ONLY)","409.52","409.52","0","0","0","WESTERN MEADOWS IRRIGATION"
"C","PHOENIX AMA","57","2021","57-002525.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (GW ONLY)","218.44","218.44","0","0","0","WESTERN MEADOWS IRRIGATION"
"C","PHOENIX AMA","57","2022","57-002525.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (GW ONLY)","399.84","399.84","0","0","0","WESTERN MEADOWS IRRIGATION"
"C","PHOENIX AMA","57","2023","57-002525.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (GW ONLY)","413.92","413.92","0","0","0","WESTERN MEADOWS IRRIGATION"
"C","PHOENIX AMA","57","2024","57-002525.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (GW ONLY)","","","","","","WESTERN MEADOWS IRRIGATION"
"C","PHOENIX AMA","57","2025","57-002525.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (GW ONLY)","","","","","","WESTERN MEADOWS IRRIGATION"
"C","PHOENIX AMA","57","2005","57-002751.0000","INACTIVE - INACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (GW ONLY)","0","0","0","0","","CITRUS GLEN OWNERS ASSOC INC"
"C","PHOENIX AMA","57","2006","57-002751.0000","INACTIVE - INACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (GW ONLY)","","","","","","CITRUS GLEN OWNERS ASSOC INC"
"C","PHOENIX AMA","57","2005","57-002752.0000","INACTIVE - SYSTEM NOT IN USE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (GW ONLY)","0","0","0","0","","CITRUS HEIGHTS RANCH"
"C","PHOENIX AMA","57","2006","57-002752.0000","INACTIVE - SYSTEM NOT IN USE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (GW ONLY)","","","","","","CITRUS HEIGHTS RANCH"
"C","PHOENIX AMA","57","2007","57-002752.0000","INACTIVE - SYSTEM NOT IN USE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (GW ONLY)","","","","","","CITRUS HEIGHTS RANCH"
"C","PHOENIX AMA","57","2005","57-002753.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","0","1437.44","1437.44","0","0","CLEARWATER FARMS"
"C","PHOENIX AMA","57","2006","57-002753.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","0","1654.83","1654.83","0","0","CLEARWATER FARMS"
"C","PHOENIX AMA","57","2007","57-002753.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","0","1563.36","1563.36","0","0","CLEARWATER FARMS"
"C","PHOENIX AMA","57","2008","57-002753.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","0","1486.49","1486.49","0","0","CLEARWATER FARMS"
"C","PHOENIX AMA","57","2009","57-002753.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","0","1632.15","1632.15","0","0","CLEARWATER FARMS"
"C","PHOENIX AMA","57","2010","57-002753.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","0","1502.48","1502.48","0","0","CLEARWATER FARMS"
"C","PHOENIX AMA","57","2011","57-002753.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","0","1667.82","1667.82","0","0","CLEARWATER FARMS"
"C","PHOENIX AMA","57","2012","57-002753.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","0","1719.49","1719.49","0","0","CLEARWATER FARMS"
"C","PHOENIX AMA","57","2013","57-002753.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","0","1585.7","1585.7","0","0","CLEARWATER FARMS"
"C","PHOENIX AMA","57","2014","57-002753.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","0","1528.98","1528.98","0","0","CLEARWATER FARMS"
"C","PHOENIX AMA","57","2015","57-002753.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","0","1613.67","1613.67","0","0","CLEARWATER FARMS"
"C","PHOENIX AMA","57","2016","57-002753.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","","1631.72","1631.72","","","CLEARWATER FARMS"
"C","PHOENIX AMA","57","2017","57-002753.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","0","1528.18","1528.18","0","0","CLEARWATER FARMS"
"C","PHOENIX AMA","57","2018","57-002753.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","0","1521.7","1521.7","0","0","CLEARWATER FARMS"
"C","PHOENIX AMA","57","2019","57-002753.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","0","1473.02","1473.02","0","0","CLEARWATER FARMS"
"C","PHOENIX AMA","57","2020","57-002753.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","0","1649.02","1649.02","0","0","CLEARWATER FARMS"
"C","PHOENIX AMA","57","2021","57-002753.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","0","1508.88","1508.88","0","0","CLEARWATER FARMS"
"C","PHOENIX AMA","57","2022","57-002753.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","0","1544.05","1544.05","0","0","CLEARWATER FARMS"
"C","PHOENIX AMA","57","2023","57-002753.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","0","1535.95","1535.95","0","0","CLEARWATER FARMS"
"C","PHOENIX AMA","57","2024","57-002753.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","","","","","","CLEARWATER FARMS"
"C","PHOENIX AMA","57","2025","57-002753.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (SW & GW)","","","","","","CLEARWATER FARMS"
"C","PHOENIX AMA","57","2005","57-002756.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (GW ONLY)","0","263","263","0","0","QUEEN CREEK IRRIG.WTR.DEL.DIST"
"C","PHOENIX AMA","57","2006","57-002756.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (GW ONLY)","0","0","0","0","","QUEEN CREEK IRRIG.WTR.DEL.DIST"
"C","PHOENIX AMA","57","2007","57-002756.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (GW ONLY)","0","275","275","0","0","QUEEN CREEK IRRIG.WTR.DEL.DIST"
"C","PHOENIX AMA","57","2008","57-002756.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (GW ONLY)","0","203.75","203.75","0","0","QUEEN CREEK IRRIG.WTR.DEL.DIST"
"C","PHOENIX AMA","57","2009","57-002756.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (GW ONLY)","0","340.13","340.13","0","0","QUEEN CREEK IRRIG.WTR.DEL.DIST"
"C","PHOENIX AMA","57","2010","57-002756.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (GW ONLY)","0","273","273","0","0","QUEEN CREEK IRRIG.WTR.DEL.DIST"
"C","PHOENIX AMA","57","2011","57-002756.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (GW ONLY)","0","312","312","0","0","QUEEN CREEK IRRIG.WTR.DEL.DIST"
"C","PHOENIX AMA","57","2012","57-002756.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (GW ONLY)","0","378","378","0","0","QUEEN CREEK IRRIG.WTR.DEL.DIST"
"C","PHOENIX AMA","57","2013","57-002756.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (GW ONLY)","0","372.88","372.88","0","0","QUEEN CREEK IRRIG.WTR.DEL.DIST"
"C","PHOENIX AMA","57","2014","57-002756.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (GW ONLY)","0","333.96","333.96","0","0","QUEEN CREEK IRRIG.WTR.DEL.DIST"
"C","PHOENIX AMA","57","2015","57-002756.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (GW ONLY)","0","295","295","0","0","QUEEN CREEK IRRIG.WTR.DEL.DIST"
"C","PHOENIX AMA","57","2016","57-002756.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (GW ONLY)","0","344","344","0","0","QUEEN CREEK IRRIG.WTR.DEL.DIST"
"C","PHOENIX AMA","57","2017","57-002756.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (GW ONLY)","0","332","332","0","0","QUEEN CREEK IRRIG.WTR.DEL.DIST"
"C","PHOENIX AMA","57","2018","57-002756.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (GW ONLY)","0","360","360","0","0","QUEEN CREEK IRRIG.WTR.DEL.DIST"
"C","PHOENIX AMA","57","2019","57-002756.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (GW ONLY)","0","365","365","0","0","QUEEN CREEK IRRIG.WTR.DEL.DIST"
"C","PHOENIX AMA","57","2020","57-002756.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (GW ONLY)","0","422","422","0","0","QUEEN CREEK IRRIG.WTR.DEL.DIST"
"C","PHOENIX AMA","57","2021","57-002756.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (GW ONLY)","","485","485","","","QUEEN CREEK IRRIG.WTR.DEL.DIST"
"C","PHOENIX AMA","57","2022","57-002756.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (GW ONLY)","0","485","495","10","2.02","QUEEN CREEK IRRIG.WTR.DEL.DIST"
"C","PHOENIX AMA","57","2023","57-002756.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (GW ONLY)","0","318","318","0","0","QUEEN CREEK IRRIG.WTR.DEL.DIST"
"C","PHOENIX AMA","57","2024","57-002756.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (GW ONLY)","","","","","","QUEEN CREEK IRRIG.WTR.DEL.DIST"
"C","PHOENIX AMA","57","2025","57-002756.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (GW ONLY)","","","","","","QUEEN CREEK IRRIG.WTR.DEL.DIST"
"C","PHOENIX AMA","57","2005","57-002757.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (GW ONLY)","47","47","0","0","0","OLIVE AVENUE HOMEOWNERS ASSOC"
"C","PHOENIX AMA","57","2006","57-002757.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (GW ONLY)","51.5","51.5","0","0","0","OLIVE AVENUE HOMEOWNERS ASSOC"
"C","PHOENIX AMA","57","2007","57-002757.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (GW ONLY)","65.6","65.6","0","0","0","OLIVE AVENUE HOMEOWNERS ASSOC"
"C","PHOENIX AMA","57","2008","57-002757.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (GW ONLY)","27.61","27.61","0","0","0","OLIVE AVENUE HOMEOWNERS ASSOC"
"C","PHOENIX AMA","57","2009","57-002757.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (GW ONLY)","33.72","33.72","0","0","0","OLIVE AVENUE HOMEOWNERS ASSOC"
"C","PHOENIX AMA","57","2010","57-002757.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (GW ONLY)","23.17","23.17","0","0","0","OLIVE AVENUE HOMEOWNERS ASSOC"
"C","PHOENIX AMA","57","2011","57-002757.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (GW ONLY)","21.49","21.49","0","0","0","OLIVE AVENUE HOMEOWNERS ASSOC"
"C","PHOENIX AMA","57","2012","57-002757.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (GW ONLY)","15.9","15.9","0","0","0","OLIVE AVENUE HOMEOWNERS ASSOC"
"C","PHOENIX AMA","57","2013","57-002757.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (GW ONLY)","10.98","10.98","0","0","0","OLIVE AVENUE HOMEOWNERS ASSOC"
"C","PHOENIX AMA","57","2014","57-002757.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (GW ONLY)","14.24","14.24","0","0","0","OLIVE AVENUE HOMEOWNERS ASSOC"
"C","PHOENIX AMA","57","2015","57-002757.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (GW ONLY)","16.13","16.13","0","0","0","OLIVE AVENUE HOMEOWNERS ASSOC"
"C","PHOENIX AMA","57","2016","57-002757.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (GW ONLY)","20.97","20.97","0","0","0","OLIVE AVENUE HOMEOWNERS ASSOC"
"C","PHOENIX AMA","57","2017","57-002757.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (GW ONLY)","14.7","14.7","0","0","0","OLIVE AVENUE HOMEOWNERS ASSOC"
"C","PHOENIX AMA","57","2018","57-002757.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (GW ONLY)","14.12","14.12","0","0","0","OLIVE AVENUE HOMEOWNERS ASSOC"
"C","PHOENIX AMA","57","2019","57-002757.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (GW ONLY)","14.12","14.12","0","0","0","OLIVE AVENUE HOMEOWNERS ASSOC"
"C","PHOENIX AMA","57","2020","57-002757.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (GW ONLY)","0","0","0","0","","OLIVE AVENUE HOMEOWNERS ASSOC"
"C","PHOENIX AMA","57","2021","57-002757.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (GW ONLY)","28.32","28.32","0","0","0","OLIVE AVENUE HOMEOWNERS ASSOC"
"C","PHOENIX AMA","57","2022","57-002757.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (GW ONLY)","19.36","19.36","0","0","0","OLIVE AVENUE HOMEOWNERS ASSOC"
"C","PHOENIX AMA","57","2023","57-002757.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (GW ONLY)","21.59","21.59","0","0","0","OLIVE AVENUE HOMEOWNERS ASSOC"
"C","PHOENIX AMA","57","2024","57-002757.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (GW ONLY)","","","","","","OLIVE AVENUE HOMEOWNERS ASSOC"
"C","PHOENIX AMA","57","2025","57-002757.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (GW ONLY)","","","","","","OLIVE AVENUE HOMEOWNERS ASSOC"
"C","PHOENIX AMA","57","2005","57-002758.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (GW ONLY)","213.47","213.47","0","0","0","ORANGEWOOD FARMS"
"C","PHOENIX AMA","57","2006","57-002758.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (GW ONLY)","130.4","130.4","0","0","0","ORANGEWOOD FARMS"
"C","PHOENIX AMA","57","2007","57-002758.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (GW ONLY)","220.08","220.08","0","0","0","ORANGEWOOD FARMS"
"C","PHOENIX AMA","57","2008","57-002758.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (GW ONLY)","270","270","0","0","0","ORANGEWOOD FARMS"
"C","PHOENIX AMA","57","2009","57-002758.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (GW ONLY)","216","216","0","0","0","ORANGEWOOD FARMS"
"C","PHOENIX AMA","57","2010","57-002758.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (GW ONLY)","212","212","0","0","0","ORANGEWOOD FARMS"
"C","PHOENIX AMA","57","2011","57-002758.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (GW ONLY)","241","241","0","0","0","ORANGEWOOD FARMS"
"C","PHOENIX AMA","57","2012","57-002758.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (GW ONLY)","132","132","0","0","0","ORANGEWOOD FARMS"
"C","PHOENIX AMA","57","2013","57-002758.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (GW ONLY)","69","69","0","0","0","ORANGEWOOD FARMS"
"C","PHOENIX AMA","57","2014","57-002758.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (GW ONLY)","177","177","0","0","0","ORANGEWOOD FARMS"
"C","PHOENIX AMA","57","2015","57-002758.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (GW ONLY)","253","253","0","0","0","ORANGEWOOD FARMS"
"C","PHOENIX AMA","57","2016","57-002758.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (GW ONLY)","221","221","0","0","0","ORANGEWOOD FARMS"
"C","PHOENIX AMA","57","2017","57-002758.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (GW ONLY)","246","246","","","","ORANGEWOOD FARMS"
"C","PHOENIX AMA","57","2018","57-002758.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (GW ONLY)","25","25","0","0","0","ORANGEWOOD FARMS"
"C","PHOENIX AMA","57","2019","57-002758.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (GW ONLY)","227","227","","","","ORANGEWOOD FARMS"
"C","PHOENIX AMA","57","2020","57-002758.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (GW ONLY)","225.93","225.93","0","0","0","ORANGEWOOD FARMS"
"C","PHOENIX AMA","57","2021","57-002758.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (GW ONLY)","92.86","92.86","0","0","0","ORANGEWOOD FARMS"
"C","PHOENIX AMA","57","2022","57-002758.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (GW ONLY)","79.72","79.72","0","0","0","ORANGEWOOD FARMS"
"C","PHOENIX AMA","57","2023","57-002758.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (GW ONLY)","90.07","90.07","0","0","0","ORANGEWOOD FARMS"
"C","PHOENIX AMA","57","2024","57-002758.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (GW ONLY)","","","","","","ORANGEWOOD FARMS"
"C","PHOENIX AMA","57","2025","57-002758.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (GW ONLY)","","","","","","ORANGEWOOD FARMS"
"C","PHOENIX AMA","57","2005","57-002759.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (GW ONLY)","253","253","0","0","0","QUEEN CREEK SUBURBAN RANCHES"
"C","PHOENIX AMA","57","2006","57-002759.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (GW ONLY)","235","235","0","0","0","QUEEN CREEK SUBURBAN RANCHES"
"C","PHOENIX AMA","57","2007","57-002759.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (GW ONLY)","251","251","0","0","0","QUEEN CREEK SUBURBAN RANCHES"
"C","PHOENIX AMA","57","2008","57-002759.0000","ACTIVE - ACTIVE","IRRIGATION DISTRICTS","IRRIGATION DISTRICT (GW ONLY)","223.63","223.63","0","0","0","QUEEN CREEK SUBURBAN RANCHES"
